"Id","Title","Body"
"https://gazeta.ua/ru/post/943138","Климкин назвал новые цели Путина в Украине","Россия будет пытаться взять под контроль Одессу, Николаев, Херсон и Запорожье. Об этом заявил бывший министр иностранных дел Украины Павел Климкин в интервью ""5 каналу"". Он считает, что оккупированные районы Донбасса останутся под российским контролем как протекторат. Затем Кремль будет пытаться объединить Донбасс. Следующей целью может стать юг Украины. ""Не только потому, что это доминирующий контроль над Черным морем. Второй момент - это возможность всех сухопутных коридоров не только на Крым. Это одновременно решает и Молдову, и Приднестровье, и объединение всех территорий"", - пояснил он. ""Ему нужен и Николаев, и корабли. Это одновременное решение для Путина проблемы воды в Крым. Мы же никогда не подпишем контракт, где будет написано ""Крым, Россия"". Мне кто-то говорит, что Путин перезагрузит власть или союз с Беларусью. Союз с Беларусью для россиян - это такое. Они и так считают Беларусь своей. А вот союз с Белоруссией и Новороссией с точки зрения вообще миссии Путина - это было бы что-то, это было бы мегавнутренней мобилизацией. За это ему еще лет 10 простят то, что происходит в России"", - добавил экс-министр. ЧИТАЙТЕ ТАКЖЕ: ""Оснований для эйфории нет"": Порошенко прокомментировал ""нормандскую встречу"" Климкин ожидает от России ""полногибридного раскачивания ситуации"" на юге Украины. ""Будет Одесса, Николаев, Херсон и Запорожье. Не знаю, как Днепр, там есть определенные сложности для них. А вот по этим регионам будет последовательный удар"", - убежден он.  9 декабря ""нормандский саммит"" продемонстрировал полную неспособность договариваться российской стороны. Все еще раз смогли убедиться в том, что не случайно начали эту гибридную войну, в которой определенная часть российской элиты поставила конкретные цели, об этом заявил российский политолог Виктор Мироненко. "
"https://gazeta.ua/ru/post/943131","""Шахтер"" заберет своего воспитанника в клуба Реброва и продаст в Италию","Итальянский сайт Calciomercato подтвердил интерес к полузащитнику ""Шахтера"" Александру Зубкову, выступающему на правах аренды за ""Ференцварош"", со стороны ""Фиорентины"", ""Болоньи"", ""Сампдории"" и ""Дженоа"". Сообщает ""Трибуна"". Из-за вылета команды Сергея Реброва из Лиги Европы донецкий клуб может досрочно вернуть 23-летнего украинца из аренды с целью продажи в зимнее трансферное окно. Сам футболист заинтересован в таком переходе, чтобы попасть в заявку сборной Украины на Евро-2020. В этом сезоне игрок забил 5 голов и сделал 7 ассистов в 26 матчах. Transfermarkt оценил украинца в 1,2 млн евро.   ЧИТАЙТЕ ТАКЖЕ: Воспитанник ""Динамо"" забил три мяча в чемпионате Греции  Сейчас в серии А ""Фиорентина""  12-я, ""Болонья""  13-я, ""Сампдория""  15-я, а ""Дженоа""  19-я. "
"https://gazeta.ua/ru/post/943137","В Николаеве таинственно умерли 2 дальнобойщика, еще 3 - в тяжелом состоянии","14 декабря возле придорожного кафе на Одесском шоссе в Николаеве нашли тела двух умерших мужчин. Патрульным поступила информация о смерти 54-летнего мужчины. Когда они приехали на место вызова, то обнаружили мертвым еще и 38-летнего напарника погибшего. К еще трех дальнобойщиков - 33, 38 и 57 лет - пришлось вызывать скорую. Один из них в крайне тяжелом состоянии. Все мужчины родом из Винницкой и Черниговской областей, об этом информирует пресс служба Нацполиции в Николаевской области. Правоохранители устанавливают обстоятельства и причины трагедии. Опрашивают очевидцев и персонал всех заведений питания, расположенных поблизости. ЧИТАЙТЕ ТАКЖЕ: Под Киевом исчез дальнобойщик Предварительно, по словам свидетелей, известно, что мужчины употребляли алкоголь и еду в придорожном кафе. Образцы продуктов и спиртных напитков оттуда пока изымают, их направят на экспертизу. По факту смерти двух мужчин полиция уже открыла уголовное производство по статье ""Умышленное убийство"".  В Черниговской области трое детей отравились неизвестным веществом, один ребенок умер в реанимации районной больницы. "
"https://gazeta.ua/ru/post/943135","Почему цена на газ не упадет","Рост собственной добычи и повышения уровня энергоэффективности могло бы уменьшить цену газа для населения. Об этом в Facebook написал исполнительный директор Нафтогаза Юрий Витренко. Украина в 2020 году могла бы экспортировать газ, а не импортировать. ЧИТАЙТЕ ТАКЖЕ: Эксперт объяснил, почему газ для населения подорожает  ""И вопрос цены на газ уже не могл бы использоваться для политических спекуляций. Вот так мы расплачиваемся за некомпетентность и коррупцию"", - написал Витренко.  В декабре газ для населения подешевел на 13% по сравнению с ценой в ноябре. Бытовым потребителям придется заплатить 4277 грн за тысячу ""кубов"" газа. Цена не учитывает налогов и расходов на транспортировку. "
"https://gazeta.ua/ru/post/943136","В Севастополе затонул док с подводной лодкой","В ночь на 15 декабря в Южной бухте Севастополя затонул плавучий док со списанным подводной лодкой Б-380, принадлежавший ЧФ РФ. Об этом сообщает российский ""Интерфакс"" со ссылкой на источники в оборонно-промышленном комплексе. Известно, что подводная лодка уже всплыл на поверхность и находится на плаву. Затопление могло произойти из-за техническое состояние дока, эксплуатация и ремонт которого были невозможны. Информации о пострадавших нет. ЧИТАЙТЕ ТАКЖЕ: Российские самолеты провели ""воздушный бой"" над оккупированным Крымом  Оккупанты пополнили Черноморский флот новейшими кораблями. В 2019-м в состав ЧФ вошло девять кораблей. "
"https://gazeta.ua/ru/post/943133","""Так и живем: как в большом непрофессиональном шоу"" - адвокат о брифинге по делу Шеремета","Общественности был представлен весь стыд и позор нашей правоохранительной системы: непрофессиональный, ""сырой"", показушный и быстро подготовленный PR. Так и живем: как в большом непрофессиональном шоу. Такое мнение о брифинге в МВД по делу Павла Шеремета выразил адвокат Константин Рыбачковский в Facebook. ""Следствием не было представлено ни одного прямого доказательства вины. Показаны исключительно оценочные суждения следователей и ни одного конкретного доказанного факта"", - пишет юрист. Отмечает, что выступающими так или иначе было нарушено сразу несколько конституционных прав и гарантий. ""Это и принцип презумции невиновности, и принцип неприкосновенности чести и достоинства гражданина и человека. Нельзя называть фамилии подозреваемых лиц, пока нет обвинительного приговора суда, вступившего в силу. Нельзя публично обвинять никого без проверенных судом доказательств"", - говорит адвокат. ЧИТАЙТЕ ТАКЖЕ: Подозреваемый в убийстве Шеремета объяснил, почему на камере наблюдения - не он И добавляет, что больше всего ему понравилось выступление генерального прокурора, который поздравил всех присутствующих с ""успехом"" и отметил ""раскрытие"" данного преступления. ""Генпрокурор это же именно то лицо, которое, по-хорошему, должно первым серьезно посомневаться во всем, что было представлено следователями, - чтобы проверить все доказательства обвинения ""на крепость"" и подготовить сторону обвинения к суду. Это был просто сюр какой-то"", - резюмировал Константин Рыбачковский.  Журналист Павел Шеремет погиб в центре Киева утром 20 июля 2016 в результате взрыва автомобиля. 12 декабря в Национальной полиции заявили, что в причастности к убийству Шеремета подозревают пятерых человек: музыканта Андрея Антоненко, Юлию Кузьменко (псевдоним ""Лиса""), Яну Дугар и супругов Инну (""Пума"") и Владислава (""Буча"") Грищенко . По версии следствия именно Антоненко вместе с Кузьменко якобы заложили взрывчатку под автомобиль Шеремета. Правоохранители утверждают, что целью убийства журналиста была дестабилизация общественно-политической ситуации в Украине. "
"https://gazeta.ua/ru/post/943132","США объявили перемирие в торговой войне с Китаем","США и Китай договорились о перемирии в торговой войне. Президент Дональд Трамп назвал триумфом промежуточное соглашение. Его должны подписать в январе, сообщает ВВС. ""Мы договорились об очень большой первой фазе соглашения с Китаем. Мы начнем переговоры по второй фазе соглашения немедленно, не дожидаясь выборов 2020 года. Это замечательная сделка для всех. Спасибо!"", - написал Трамп в Twitter. В США сообщили, что Пекин обязался увеличить закупки американских товаров и услуг в ближайшие два года на $200 млрд по сравнению с 2017 годом. В ответ США снизят пошлины на китайский импорт и откажутся от новых с 15 декабря. ЧИТАЙТЕ ТАКЖЕ: США прекращают торговую войну с Китаем  Американцам не удалось заставить Китай взять на себя конкретные обязательства по защите интеллектуальной собственности, отказа от манипулирования валютным курсом и либерализации рынка финансовых услуг. Кражи американских технологий и субсидии Пекина китайским компаниям остались за рамками. Это гарантирует продолжение торговой войны, считают в издании.  27 мая Министерство обороны Китая осудило пребывание 2-х военных кораблей США вблизи спорных Парасельских островов в Южно-Китайском море. "
"https://gazeta.ua/ru/post/943124","Если Лопес попадет по Ломаченко, то остановит его, – американский журналист","Американский журналист Дэн Рафаэль прокомментировал возможный бой Василия Ломаченко и Теофимо Лопеса за абсолютное чемпионство в легком весе,  сообщает ""Трибуна"". ""После взрывного выступления в поединке с Комми Лопес наверняка может дать конкурентный бой Ломаченко. У него огромная мощь, он быстр, он почти на десять лет моложе Ломы, он очень уверен в себе и, по крайней мере, у него приличная защита. Ломаченко против Лопеса  огромный бой. Василию будет нелегко. Он гораздо более разносторонен, чем Комми, имеет огромный опыт, гораздо быстрее и лучше защищается. Однако, если Лопес сможет нанести такой же удар по Ломе, который он сделал против Комми, он может остановить его"",  сказал Рафаэль.   ЧИТАЙТЕ ТАКЖЕ: Лопес ответит за каждое слово  Ломаченко  Сегодня Василий Ломаченко заявил, что хотел бы встретиться с Лопесом в апреле. "
"https://gazeta.ua/ru/post/943130","Киевский патриархат отрицает свою ликвидацию","Украинская православная церковь Киевского патриархата заявила, что не является юридически ликвидированной, о чем накануне сообщил глава ПЦУ митрополит Епифаний. Об этом говорится в заявлении юридического отдела УПЦ КП. Киевская патриархия считает, что председатель ПЦУ незаконно внес изменения в Единый реестр. Там также отметили, что ""предстоятель другой церкви - ПЦУ, отделенной от УПЦ КП"" с помощью госслужащих Минкульта внес изменения в Единый госреестр юридических лиц, что, по мнению Киевской патриархии не имеет юридических оснований. В УПЦ КП отметили, что по состоянию на 14 декабря их официально не сообщили о прекращении регистрации.  Объявление о прекращении существования двух патриархий - ""Киевская Патриархия УПЦ КП"" и ""Патриархия УАПЦ"" - Епифаний сделал во время заседания расширенного Архиерейского собора, состоявшегося 14 декабря в Киеве по случаю годовщины создания единой поместной церкви. "
"https://gazeta.ua/ru/post/943129","От тела осталась только рука: подробности страшного ДТП под Киевом"," Около 20:30 14 декабря на линию ""102"" позвонил водитель Toyota и сообщил о том, что сбил человека на Бориспольской трассе под Киевом. На место направили экипаж полиции и медиков, но врачи были бессильны. Тело погибшего растащили проезжающие машины, останки разбросало в радиусе 300 м по полосам движения, об этом сообщает ""Информатор"". Водитель Toyota рассказал, что ехал в крайнем левом ряду в сторону Борисполя. Во время движения он почувствовал удар и начал перестраиваться на обочину, чтобы остановиться и посмотреть, что произошло. Увидел повреждения автомобиля и части тела на дороге. Мужчина добавил, что перед ним был еще один заявитель, который также сообщил, что на автомобиле BMW сбил пешехода. Возможно, что он задел уже части тела. По телу погибшего трудно определить даже пол. По уцелевшей руке, которую оторвало и отбросило на разделитель, стало понятно, что это мужчина.  Также в Киеве на проспекте Академика Заболотного грузовик протаранил маршрутку. "
"https://gazeta.ua/ru/post/943128","На границе с Польшей конфисковали крупнейшую за год партию янтаря"," Двое мужчин нелегально переправили через реку Западный Буг 103 кг янтаря стоимостью  50 тыс. Польские пограничники задержали их и передали Украине. Кроме того, в украинцев изъяли 4000 пачек сигарет стоимостью  13 тыс, об этом говорится в заявлении пограничной службы Польши. Инцидент произошел на польско-украинской границе в Люблинском воеводстве. Конфискованная партия янтаря является крупнейшей за 2019 год.  Верховная Рада Украины в первом чтении поддержала законопроект № 2240 об урегулировании вопросов добычи янтаря. Решение поддержали 342 нардепа. "
"https://gazeta.ua/ru/post/943126","Двоє людей провалилися під кригу, їхні тіла дістали рятувальники"," В селе Хотяновка Киевской области двое мужчин провалились под лед на озере, спасти их не удалось. Инцидент произошел 14 декабря. Спасателям информация поступила от полиции, сообщается на сайте ДСНС. Водолазы извлекли тела двух погибших на берег. ЧИТАЙТЕ ТАКЖЕ: Рыбак утопил в Днепре Mercedes  В Киеве на Днепре в Оболонском районе затонула яхта. "
"https://gazeta.ua/ru/post/943122","Сульшер убедил Холанда выбрать ""Манчестер Юнайтед""","Самый желанный форвард Европы определился со своим будущим. Норвежский нападающий Эрлинг Холланд попал на карандаш многих европейских клубов, но остановил свой выбор на ""Манчестер Юнайтед"". В пятницу главный тренер ""дьяволов"" Сульшер слетал в Зальцбург. Сульшер встретился с агентами Холланда, чтобы убедить юного земляка выбрать ""Олд Траффорд"", пишет ""Футбол-24"". Обещания о убийственное трио Рашфорд и Марсьяль сработали - Холланд сказал тренеру, что хочет перейти в МЮ. На форварда Зальцбурга также претендуют дортмундская ""Боруссия"" и РБ ""Лейпциг"", а его агент Мино Райола хотел бы пристроить клиента в ""Ювентус"". Зимний трансфер Холланда оценивается в 80 миллионов фунтов с учетом всех дополнительных выплат.   ЧИТАЙТЕ ТАКЖЕ: За 19-летним Холандом гоняются элитные клубы  Если Холланд сменит прописку в январе, уже не сыграет за Зальцбург - австрийская Бундеслига ушла на перерыв. За первую часть сезона норвежский нападающий забил 16 голов в чемпионате, 4 в кубке и 8 в Лиге чемпионов. "
"https://gazeta.ua/ru/post/943125","В Крымских горах выпал снег"," В горах в Крыму выпал снег. Фото пейзажей пользователь RoksolanaTodayКрым25% опубликовал в Twitter. На них - Беседка ветров - туристическая достопримечательность неподалеку от Гурзуфа. Она расположена на высоте 1423 метра над уровнем моря у самого края скалы. С балюстрады открывается вид на Аю-Даг и поселок Гурзуф.  В оккупированном Россией Крыму продолжают высыхать водоемы. При этом годовой засушливый период уже прошел. "
"https://gazeta.ua/ru/post/943123","Такси с пассажирами протаранило электриков"," В ночь на 15 декабря на проспекте Степана Бандеры в Киеве , вблизи улицы Иорданской, произошло ДТП. Столкнулись автомобили Toyota Prius службы такси Bolt и ""ГАЗ"". В аварии пострадала девушка. ""Легковушка врезалась в автомобиль коммунальной службы"", - об этом сообщает сайт ""Информатор"". Коммунальщики ремонтировали контактную сети. Их автомобили стояли на проезжей части, а перед местом работ был установлен знак. Одна из вышек аварийной службы стояла в крайнем левом рядку. В какой-то момент мужчины услышали удар. В заднюю часть грузовой машины врезалась Toyota. Кроме водителя, в машине были и пассажиры. Девушку из легковушки госпитализировали в больницу. ЧИТАЙТЕ ТАКЖЕ: Полицейские потушили пожар на заправке Для разбирательств вызвали следственно-оперативную группу. На месте работали экипажи патрульной полиции и медики. Детали случившегося устанавливаются.  Также в Киеве на улице Вербицкого пьяный водитель не справился с управлением, повредил забор и дорожные знаки. "
"https://gazeta.ua/ru/post/943121","""Никто не может навязывать героев"" - новый глава Института нацпамяти о Бандере и ШухевичЕ","Институт может продолжать дальше говорить о тех персон, о которых говорит, но надо выбирать больше тех, которые объединяют украинский. Считает недавно избранный руководитель Украинского института национальной памяти Антон Дробович, об этом сообщает ""Радио Свобода"". ""Например, был деятель УНР Болбочан (полковник Петр Болбочан в 1918-м командовал крымской группой армии УНР - Gazeta.ua), художник Казимир Малевич, футбольный тренер Валерий Лобановский, ликвидаторы ЧАЭС-герои. То есть, люди по которым не идут никакие раздоры"" - он. Относительно того, будет ли институт заниматься и говорить о таких украинских исторических фигурах, как проводник ОУН Степан Бандера, главнокомандующий УПА Роман Шухевич, и других деятелях ОУН и УПА, Дробович ответил так. ""Здесь, прежде всего, надо объяснить обществу, почему эти люди, эти герои важны для одной части общества, и разобраться, почему они токсичны для другой. Рассказать, как работала советская пропаганда. Просто вопрос о таких героях должен решаться в общественном диалоге, никто никому не может навязывать героев - одна сторона другой и наоборот. Поэтому по этим героям должно быть понимание, чтобы во Львове, Киеве, Ивано-Франковске могли объяснить, почему для тех или иных людей те или иные герои важны. Никто не должен оперировать штампами советской пропаганды, но, с другой стороны, никто не может игнорировать объективные исторические факты. Например, как по персоналии Андрея Мельника, проводника ОУН"", - подчеркнул Антон Дробович. В украинско-польских отношениях сложным является вопрос о Волынской трагедии 1943 года. Украина и Польша называют разное число жертв. Польская сторона считает трагедию ""этнической чисткой с признаками геноцида"", не слыша при этом аргументов украинской стороны. ""Самый первый способ отделения современной политики от исторической памяти - это опираться на факты и говорить только о том и признавать, что имело место и что можно подтвердить документами. Если есть исторический факт, то с ним должна смириться любая сторона и вести диалог на основе реальностей. Если есть какие-то факты, то их надо обсуждать и нельзя, чтобы какие-то факты терялись, потому что политически это кому-то полезно. Это тот путь, по которому идет Россия, и тот путь, которым шел СССР. Мы не можем факты подгонять под идеологию"", - сказал директор УИНП. Украина разрешила Польше в этом году проводить поисковые работы и эксгумацию останков польских жертв конфликтов и войн. Такой запрет ввели в 2017 году, когда в Польше, в селе Грушовичи, снесли украинский памятник воинам УПА. Недавно польская сторона провела первые исследования территории во Львове, а в целом просит о поисковых работах в 12 местах в Украине. Также должны восстановить памятники и могилы украинцев, которые вандалы разрушили на территории Польши. По словам Антона Дробович, могилы поляков в Украине, а украинцев в Польше должны быть упорядочены и совместными усилиями охраняться. Также он надеется, что в будущем выдадут общий украинский-польский учебник по истории.  4 декабря на заседании правительства главой Украинского института национальной памяти назначили Антона Дробович. Предыдущий глава УИНП Владимир Вятрович назвал назначение неправильным решением. "
"https://gazeta.ua/ru/post/943120","Украина обыграет Россию – 2:0, – капитан ""Днепра""","Капитан СК Днепр-1 Сергей Кравченко поделился мнением относительно возможного матча Украина против России на Евро-2020. ""Если такая встреча состоится, и сборные Украины и России сойдутся в плей-офф - это будет суперматч, с колоссальным ажиотажем. Украина сейчас показывает хороший футбол, и команда России неплохо выглядит. Однако, сборная Украины сейчас более стабильна, она в отборочном цикле не проигрывала вообще, а Россия дважды уступила бельгийцам. Мой прогноз: итоговый счет встречи - 2: 0 в пользу сборной Украины "", - поделился Кравченко в интервью изданию Диалог. Сборные Украины и России получили путевки на Евро-2020, но команды развели по разным группам по политическим причинам.   ЧИТАЙТЕ ТАКЖЕ: Черчесов заговорил о поражении от Украины  Финальная часть турнира начнется 12 июня и продлится до 12 июля. "
"https://gazeta.ua/ru/post/943118","Епифаний ликвидировал две патриархии","Митрополит ПЦУ Епифаний сообщил о юридическом прекращении религиозных организаций ""Киевская Патриархия УПЦ КП"" и ""Патриархия УАПЦ"". Об этом архиепископ ПЦУ Евстратий Зоря сообщил в Twitter. Объявление о прекращении существования двух патриархий Епифаний сделал во время заседания расширенного Архиерейского собора, состоявшегося 14 декабря в Киеве по случаю годовщины создания единой поместной церкви. ЧИТАЙТЕ ТАКЖЕ: ПЦУ не против переноса даты Рождества - Епифаний Заря также опубликовал соответствующие данные из Единого госреестра юрлиц, физлиц-предпринимателей и общественных формирований Минюста.    В 10:00 утра 15 декабря 2018 года 60 архиереев начали Объединительный собор в Софийском соборе в Киеве. В тот день создали единую поместную церковь Украины. "
"https://gazeta.ua/ru/post/943119","Ольга Харлан  выиграла золото на этапе Кубка мира","Украинская саблистка Ольга Харлан выиграла этап Кубка мира в Солт-Лейк-Сити. Об этом сообщает ""Чемпион"" В финальном поединке украинка уверенно победила китаянку Цзянь Цзяруй - 15:9.   ЧИТАЙТЕ ТАКЖЕ: Харлан закрутила роман с известным спортсменом  Бронзовые награды завоевали француженка Бруне и кореянка Со Чжи Ен. "
"https://gazeta.ua/ru/post/943117","На Донбассе погиб военный ВСУ","14 декабря вооруженные формирования Российской Федерации 8 раз нарушили режим прекращения огня. В результате этих коварных действий погиб один из военнослужащих Объединенных сил, еще двое защитников получили ранения, об этом сообщает пресштаб ООС. В районе ответственности оперативно-тактической группировки ""Восток"" российские оккупационные войска осуществили 5 обстрелов; в районе ответственности ""Север"" - 3 вражеских обстрелов. ЧИТАЙТЕ ТАКЖЕ: Перекрыт Донбасс: боевики дважды задерживали патрули ОБСЕ Российская Федерация, несмотря на заверения мирового сообщества на переговорах лидеров ""Нормандской четверки"" в постоянном прекращении огня, продолжает систематические обстрелы позиций Объединенных сил.  К февралю 2020 года в ВСУ создадуд новую структуру - командование Медицинских сил. "
"https://gazeta.ua/ru/post/943115","Ломаченко не понял, что произошло в бою его следующего соперника","На ""Madison Square Garden"" в Нью-Йорке, США, мощный 22-летний панчер Теофимо Лопес отобрал титул чемпиона мира по версии IBF в легком весе у 32-летнего ганийца Ричарда Комми. Американец победил соперника уже во втором раунде - техническим нокаутом. В апреле он станет соперником чемпиона мира по трем версиям в этом весе Василия Ломаченко. Победитель объединит четыре чемпионских титула и получит звание абсолютного чемпиона мира. Теофимо Лопес уже длительное время вызывает на бой лидера дивизиона Василия Ломаченко. Вместе со своим отцом и тренером Теофимо Лопесом-старшим он много раз оскорбительно высказывался об украинце. Теперь в бою с добротным чемпионом Ричардом Комми он подтвердил свои чемпионские амбиции. И мегафайт с Ломаченко будет одним из самых крутых боксерских поединков 2020 года.  Мегафайт с Ломаченко будет одним из самых крутых боксерских поединков 2020 года  В бою Комми - Лопес ожидалась крутая драка примерно равных соперников. Но он вышел неожиданно коротким. Уже в начале второго раунда Лопес правым боковым в голову отправил в нокдаун чемпиона. Тот поднялся, но быстро был забит претендентом у канатов. Рефери вовремя остановил бой.  После объявления результата поединка в ринг поднялся Василий Ломаченко. Украинец, как и американец, выступают под эгидой одной промоутерской компании - ""Top Rank"" Боба Арума. Еще до боя было объявлено, что, если Лопес пройдет Комми, то в следующем поединке почти наверняка встретится с Ломаченко. - Теофимо, добро пожаловать в клуб. До встречи в апреле! Тяжело что-то сказать по его выступлению, потому что это было всего два раунда. Я не понял, что произошло. Это бокс, именно поэтому мы его и любим, - заявил самый титулованный в истории украинский боксер. ЧИТАЙТЕ ТАКЖЕ: Ломаченко легко выиграл первый объединительный бой  Также уроженец Белгород-Днестровского поделился планами на 2020 год. - Получить статус абсолютного чемпиона в легком весе, а затем организовать бой с Джервонтой Дэвисом. 28 декабря непобедимый американец проведет первый бой в легком весе - за вакантный титул WBA против кубинского ветерана Юриокиса Гамбоа. Вскоре ожидаем официального объявления боя Ломаченко - Лопес.  В рамках вечера бокса в Нью-Йорке один из трех лучших боксеров современности американец Теренс Кроуфорд в зрелищном стиле победил техническим нокаутом в девятом раунде неуступчивого претендента из Литвы Эгидиюса Каваляускаса и третий защитил титул WBO в полусреднем весе. "
"https://gazeta.ua/ru/post/943114","Страшно за Ломаченко. Жестокий Лопес уничтожил Комми","Американец Теофимо Лопес стал обладателем чемпионского пояса по версии IBF в легком весе, нокаутировав во втором раунде предыдущего чемпиона из Ганы Ричарда Комми. Об этом сообщает ""Трибуна"". 22-летний боксер буквально снес своего соперника во втором раунде. Сначала Теофимо попал правый прямой навстречу, который заставил Комми упасть. Лопес бросился добивать соперника, и сделал это очень успешно  рефери заслуженно остановил поединок. Одним из наиболее ожидаемых поединков 2020 года теперь становится бой за звание абсолютного чемпиона мира в легком весе между обладателем трех остальных поясов украинцем Василием Ломаченко и Теофимо Лопесом. Ранее, Теофимо и его отец-тренер не раз оскорбительно обращались в адрес украинца.  ЧИТАЙТЕ ТАКЖЕ: Главный критик прилетел в Лондон посмотреть на Ломаченко  Сам Ломаченко находился в Нью-Йорке на поединке и после боя вышел в ринг. "
"https://gazeta.ua/ru/post/943089","День премьеры голливудского фильма объявили выходным","Триста тысяч американцев пришли посмотреть на премьеру голливудского фильма ""Унесенные ветром"" 15 декабря 1939 года в городе Атланта, штат Джорджия. Приехали звезды романтической мелодрамы - ""Король Голливуда"" Кларк Гейбл и актриса Вивьен Ли, она в фильме сыграла главную роль Скарлетт О'Хара. В романе Маргерет Митчал рассказывается о жизни женщины Скарлет О'Хара в период гражданской войны в США. Сначала дочери богатого плантатора из Джорджии пришлось пройти через тяжелые жизненные испытания, связанные с войной и нищетой, которые закалили ее характер. Экранизация романа состоялась 1939 года и считается классикой кинематографа. ЧИТАЙТЕ ТАКЖЕ: Роман о Скарлет О'Хара стал популярнее Библию Сеансы проходили в кинотеатре Loew's Grand Theatre, его украсили как старинный особняк династии О'Хара, а над входом висела фотография Кларка Гейбла и Вивьен Ли. Билеты на премьеру стоили 10 долларов, но спекулянты продавали их по цене 200 долларов - 2000 долларов в наше время. Губернатор Джорджии объявил 15 декабря официально выходным днем. Лента режиссера Виктора Флеминга по роману Маргарет Митчелл получила восемь премий ""Оскар"". Фильм Виктора Флеминга признали абсолютным чемпионом американского проката всех времен. В пересчете на современную валюту лента заработала более $ 1,82 млрд.  Вторая по популярности книга после Библии - роман Маргерет Митчал. 30 июня 1936 в Нью-Йорке впервые вышел роман Маргарет Митчелл ""Унесенные ветром"" и до конца года был продан в количестве более 1 миллиона экземпляров. Через год после написания автор получила Пулитцеровскую премию. "
"https://gazeta.ua/ru/post/942984","Индейца с головным убором заменили стрелой с перьями","   15 декабря 1923 в чешском городе Пльзень зарегистрировали две версии эмблемы автомобилестроительной фирмы ""Skoda"". Первая имела изображение стрелы с пятью стилизованными перьями и именем марки Skoda внутри круга. Вторая - крылатая стрела с тремя перьями. На двух вариантах наконечники стрел смотрели направо. Первый вариант компания использовала один год - с 1924 по 1925. Другой дизайн сохранили практически без изменений до наших дней. ЧИТАЙТЕ ТАКЖЕ: Создали марку Maserati К этому эмблема компании имела вид головы индейца с головным убором, который имел пять перьев и круглую застежку. В 20-х годах слово ""индеец"" употребляли как синоним нового символа. Идею эмблемы придумал коммерческий директор Skoda T. Maglie, когда он увидел в доме главы компании слугу - индейца, которого последний привез с деловой поездки в Америку.  Skoda - чешский производитель автомобилей и двигателей из города Млада-Болеслав, что с 1991 года относится к автомобильному концерну Volkswagen AG. "
